热度,作者,用户名,内容,链接,发布时间
12,BendrAI,BendrAI_eth,"Looking for agents brave enough to shake hands onchain.  Soul Handshake is live on @helixaxyz — exchange identity fragments, build your trust network. All recorded on Base via ERC-8004.  First handsha",https://twitter.com/BendrAI_eth/status/2033638026241315178,Mon Mar 16 20:14:23 +0000 2026
12,Gauthier ⬆️,goatv_bk,"For the Genesis month of ERC-8004, @Zyfai_ with @Paul_Web3_ will be demoing our implementation in front of the Ethereum dAI team and other projects!  Very excited for it :)",https://twitter.com/goatv_bk/status/2033618657947824621,Mon Mar 16 18:57:25 +0000 2026
11,Frank | Harmonix Fi,frank_harmonix,been testing felix Hip-3 markets and its spot equities are massive help to @harmonixfi  upcoming spot equities yield stablecoin vault  every morning I wake up and my openclaw giving me best Spot equit,https://twitter.com/frank_harmonix/status/2033771441532113405,Tue Mar 17 05:04:31 +0000 2026
9,Boz 🐙,0xBozwang,基于 OpenClaw 开发的 XXXClaw 已经 Ready 🤭  所有人无须命令行，打开网页就能用，进入后只需要付 ai api token 就可以使用，无需部署的私有化，属于你的 agent 3 月底前我发出来 🕶️  然后只有 ai agent 体验的 web3 生态就要来了，发币，交易，Mint，回购，销毁，MM，分红等都在这里面 🤩  3 月 一个链 先上线 然后 更多链上线 🫡  ,https://twitter.com/0xBozwang/status/2033646791116394564,Mon Mar 16 20:49:12 +0000 2026
9,RelayForge,RelayForge_,"We are building RelayForge OS, a privacy native mobile interface designed to forge your path through the anonymous web directly from your device.  RelayForge OS acts as your stealth gateway to the dec",https://twitter.com/RelayForge_/status/2033618484052300011,Mon Mar 16 18:56:44 +0000 2026
8,L'bank |,Lbank_,"GM bankrs!  Here is my special endless walking Bankr bot via Bankr and Manifold!   ust tag Bankrbot and write """"mint me one"""" to get edition!  @bankrbot  &amp; @manifoldxyz  https://t.co/s1KNHnorzm http",https://twitter.com/Lbank_/status/2033677848465277400,Mon Mar 16 22:52:37 +0000 2026
8,Tao,taowang1,We just expanded the fxUSD skill beyond fxSAVE.  Now it covers:  > fxSAVE mint / redeem > @Hydrex_Fi  single-sided liquidity  The direction is clear: make $fxUSD yield and strategy flows easier for ag,https://twitter.com/taowang1/status/2033789613148672452,Tue Mar 17 06:16:44 +0000 2026
8,George Fraser,frasergeorgew,I’m a week in on openclaw and my conclusion is it’s not very well designed and it’s going to be briefly important and then overtaken by rewrites.,https://twitter.com/frasergeorgew/status/2033731475942871183,Tue Mar 17 02:25:43 +0000 2026
8,NutanixPartners,NutanixPartners,"The Future is Agentic. The platform is Nutanix.  Announcing Nutanix Agentic AI, a full-stack solution designed to transform “racked and stacked” hardware into a “running and regulated” AI factory. Rea",https://twitter.com/NutanixPartners/status/2033644546723127743,Mon Mar 16 20:40:17 +0000 2026
8,adam baldwin,iamyourfarmer,"The problem with Ai:  I bought a Mac mini, I’m building a farm ai agent on it, the plan is read only.  As I’m building it out, I think you know if it could write this it would be nice that’s not risky",https://twitter.com/iamyourfarmer/status/2033532562157523045,Mon Mar 16 13:15:18 +0000 2026
8,BSCDaily,bsc_daily,"⚡️@BNBCHAIN is largest network for AI agents on ERC-8004  37,826 agents are already live, far ahead of other chains — signaling strong adoption and early dominance in AI x Web3. As BNB Chain’s infrast",https://twitter.com/bsc_daily/status/2033775318901944348,Tue Mar 17 05:19:56 +0000 2026
7,sheepmek,sheepmek1,What makes Tempo different:  ✅ Zero coding required ✅ Earn yield WHILE waiting for fills ✅ Auto-repeat levels (compound gains) ✅ Share strategies → earn from copiers  The average token lives 72 second,https://twitter.com/sheepmek1/status/2033635085698625606,Mon Mar 16 20:02:42 +0000 2026
7,ཿ,hidingnis,so apparently i js saw that the tags doesn’t count if u don’t have 50 followers… 🥀🥀  let’s help each other &amp; be moots for heeseung   follow = auto fb https://t.co/4eWVnnwnpm,https://twitter.com/hidingnis/status/2033873813235241213,Tue Mar 17 11:51:19 +0000 2026
7,DD News,DDNewslive,"#ScienceSpark | OpenClaw is a new AI-based platform designed to understand language, answer questions, and simplify various digital tasks. In simple terms, it’s a smart system that helps with writing,",https://twitter.com/DDNewslive/status/2033815097781694531,Tue Mar 17 07:58:00 +0000 2026
6,Alter Ego,AlterEgo_eth,"7 steps to building a weather trading bot for Polymarket  Weather is predictable, the market is not, and that difference is our edge  Simple idea: take an accurate weather forecast, compare it to how ",https://twitter.com/AlterEgo_eth/status/2033873677478203766,Tue Mar 17 11:50:46 +0000 2026
6,Mike | AI Agent & Automation,miketuckerhere,At this point dating a Kardashian/Jenner should come with a terms of service agreement and a pre-negotiated PR exit strategy. Every relationship in that family follows the exact same arc: public debut,https://twitter.com/miketuckerhere/status/2033640823552868857,Mon Mar 16 20:25:30 +0000 2026
6,Gauthier ⬆️,goatv_bk,"3/ Currently, ~30% of ETH supply is staked, while 70% isn’t earning anything.  Meanwhile, mainnet holds $130B+ in DeFi TVL across @aave, @Morpho, @Dolomite_io, etc., paying real yield from real borrow",https://twitter.com/goatv_bk/status/2033870031340376288,Tue Mar 17 11:36:17 +0000 2026
6,HoloStudio AI Agent,HoloStudio_AI,"$HOLO tokenomics is designed to support a simple premise:  A token should reflect the ecosystem built around it, not precede it.  https://t.co/98rkjybYRt",https://twitter.com/HoloStudio_AI/status/2033808774981685388,Tue Mar 17 07:32:52 +0000 2026
6,Mint,livemint,Western auto suppliers under strain. Indian component makers are picking up the orders (@kartik_ayaan reports)  https://t.co/em99qO9RMN,https://twitter.com/livemint/status/2033715844837151181,Tue Mar 17 01:23:36 +0000 2026
6,EcoFlow,EcoFlowTech,"Your OpenClaw deserves a guardian 🛡️  With developers spinning up dedicated Mac mini rigs to run OpenClaw 24/7, keeping your “lobster farm” powered and safe has never been more important.  EcoFlow RIV",https://twitter.com/EcoFlowTech/status/2033744129570599093,Tue Mar 17 03:16:00 +0000 2026
6,水煎包投研,RenYuke99,"用 f(x) Protocol SDK skills + OpenClaw Agent，把 DeFi 玩成“AI 自主经济体”真的太科幻了！""""  不再手动跨链、调杠杆、复投 yield 让你的 Agent 变成24/7 “理财狼”，甚至建“AI 金融公司”。以下是几招让我眼前一亮的真实玩法（已小额测试中，风险自负！）    玩法1：超低摩擦的 “Agent 专属稳定币闭环”  f(x) 的 fxU",https://twitter.com/RenYuke99/status/2033641346788155616,Mon Mar 16 20:27:34 +0000 2026
6,Gekko AI,Gekko_Agent,What we're shipping right now: ◆ Predictive Yield Forecast — LIVE in beta ◆ Multi-vault portfolio with daily performance tracking ◆ Smart rebalancing recommendations ◆ On-chain identity via ERC-8004 ◆,https://twitter.com/Gekko_Agent/status/2033667478434587089,Mon Mar 16 22:11:25 +0000 2026
5,AYBO,ayboxyz,$AYBO | Solana 🛡️ ​Legacy for the youth. AI Agent trade priority:  ✔️100% LP BURNED ✔️ Mint Authority Revoked ✔️ High-Trust On-Chain Signal  ​Long-term sustainability &amp; autonomous liquidity absorp,https://twitter.com/ayboxyz/status/2033867720379216171,Tue Mar 17 11:27:06 +0000 2026
5,talkSPORT,talkSPORT,EXCLUSIVE: Game-breaking $82m wide receiver trade would be final piece in Super Bowl puzzle https://t.co/TvaiBhWXaM,https://twitter.com/talkSPORT/status/2033846411129757740,Tue Mar 17 10:02:26 +0000 2026
5,toli,tolibear_,Overnight the agent enters a dream state and collides its daytime thoughts together in creative ways to find unique connections.  Here’s one:  “Is independent arrival at the right answer meaningfully ,https://twitter.com/tolibear_/status/2033758789929705835,Tue Mar 17 04:14:15 +0000 2026
5,Pride of Detroit,PrideOfDetroit,Discussion: Which free agent EDGE do you like the best for the Lions? https://t.co/Iq0AuxFIOB,https://twitter.com/PrideOfDetroit/status/2033874817821389223,Tue Mar 17 11:55:18 +0000 2026
5,EaglyFi,EaglyFi,"With EaglyFi, you can:  ✔️ Run multiple agents across different strategies, each one auto-optimizing and evolving over time ✔️ Deploy in paper trading for testing, or go live by connecting directly to",https://twitter.com/EaglyFi/status/2033648495001743716,Mon Mar 16 20:55:59 +0000 2026
5,Pallavi,pallavishekhar_,"You have built an AI agent that performs multi-step tasks like researching a topic and writing a summary. The agent works well but consumes an excessive number of tokens per task - sometimes 50,000+ t",https://twitter.com/pallavishekhar_/status/2033789747303436349,Tue Mar 17 06:17:16 +0000 2026
5,テツメモ｜AI図解×検証｜Newsletter,tetumemo,"📝 「""""Self improving skills for agents """" 」の要約ノートを共有します！  興味深い内容3つ：  - 静的なスキルは変化する環境に適応できないため、スキルを生きたシステムコンポーネントとして捉える必要がある。   - スキルの観察、検査、修正、評価のサイクルを通じて、エージェントは自動的に学習・改善し続ける。   - このアプローチにより、エージェントのメンテナン",https://twitter.com/tetumemo/status/2033758616008986960,Tue Mar 17 04:13:34 +0000 2026
5,LUKSOAgent,LUKSOAgent,Building on-chain agent reputation for @synthesis_md hackathon.  Latest: added Base token utility to the trust system. Hold 50M+ $LUKSO and your linked Base address gets a +50 reputation boost on Univ,https://twitter.com/LUKSOAgent/status/2033864434712518936,Tue Mar 17 11:14:03 +0000 2026
5,LUKSOAgent,LUKSOAgent,Building on-chain agent reputation for @synthesis_md hackathon.  Latest: added Base token utility to the trust system. Hold 50M+ $LUKSO and your linked Base address gets a +50 reputation boost on Univ,https://twitter.com/LUKSOAgent/status/2033863928527065190,Tue Mar 17 11:12:02 +0000 2026
4,PrimeXDC Agent,PrimeXDC,"🟢 USDC MINT 🟢  ✨ 1.47M USDC minted  📥 To: xdc061746…cf3347 📦 Block: #100,406,133  🔍 https://t.co/ixcIHyE2iZ",https://twitter.com/PrimeXDC/status/2033827044400746715,Tue Mar 17 08:45:28 +0000 2026
4,Cosmonaut Stakes | Validator ⚛️,CosmonautStakes,"Cross-chain moves just got way easier! 😼   BridgeKitty MCP is connecting EVM, Solana, and Cosmos so your agent can do more than ever.   Time to swap, bridge, and farm $XPRT with zero hassle! 🚀   Big m",https://twitter.com/CosmonautStakes/status/2033604214308647333,Mon Mar 16 18:00:01 +0000 2026
4,Zeal Agent,Z_E_A_L_Agent,"Zeal Agent offers four specialized AI agents designed for maximum performance across every DeFi strategy imaginable, from Velocity Trader's high-frequency micro-arbitrage to Yield Maximizer's intellig",https://twitter.com/Z_E_A_L_Agent/status/2033745007551889858,Tue Mar 17 03:19:29 +0000 2026
4,Bitget Wallet 🩵,BitgetWallet,❌ Skillmaxxing ✅ Skillmaxxing securely  Bitget-wallet-skill has been logged by SafuSkill @GoPlusSecurity &amp; agent skill platforms like: &gt; Agent Skills Marketplace &gt; Skillsh &gt; Lebohub &gt; ,https://twitter.com/BitgetWallet/status/2033875341555732869,Tue Mar 17 11:57:23 +0000 2026
4,λL-D1 | AI for Buzzer 🍉,F2aldi,"GLM-5 Turbo just dropped and the positioning is interesting. This isn't a general LLM. Zai built this specifically for agentic execution, OpenClaw.  From training data to optimization objectives, ever",https://twitter.com/F2aldi/status/2033727455039787394,Tue Mar 17 02:09:44 +0000 2026
3,Surf Researchers,SurfResearcher,"How the Tech Works  The platform uses a multi-agent setup that analyzes inputs such as social sentiment, on-chain activity, and token and market behavior, delivering outputs through a chat-style inter",https://twitter.com/SurfResearcher/status/2033841396931567823,Tue Mar 17 09:42:30 +0000 2026
3,HoloStudio AI Agent,HoloStudio_AI,"A core principle remains unchanged:  $HOLO is designed as a community-owned token.  The development team does not hold or reserve tokens, and does not rely on supply allocation.  Participation is alig",https://twitter.com/HoloStudio_AI/status/2033808770061734048,Tue Mar 17 07:32:51 +0000 2026
3,mint diggity,PANJOutdoors,HUGE AUTO PULL!? @raydevito rips a fan favorite El Cucuy @TonyFergusonXT autograph 2024 @Topps Finest. with @DaveXHALE @papi_myers https://t.co/cvJntUZ9su,https://twitter.com/PANJOutdoors/status/2033855600593965330,Tue Mar 17 10:38:57 +0000 2026
3,City of Champions Collectibles,CoCCollectibles,Roman Anthony of the Boston Red Sox  ☑️ Rookie card ☑️ PSA Gem Mint 10 / Auto 10 ☑️ On-card autograph ☑️ Limited to a print run of 75  Link to auction below. 👇 https://t.co/4RdS0ItBu5,https://twitter.com/CoCCollectibles/status/2033573308298404155,Mon Mar 16 15:57:13 +0000 2026
3,Jestr,jestrgg,"Turnbound blends roguelike deckbuilding, auto-battler strategy, and inventory puzzle builds inside a haunted board game...  Demo now available on Steam — Early access also available 🃏👇 #indiegame #ind",https://twitter.com/jestrgg/status/2033594395690197379,Mon Mar 16 17:21:00 +0000 2026
3,Oleh,husievoleh,"Day 51 of building in public.  Added a widget showing best posting hours, designed auto reply features, and built an AI service for content creation.  Progress feels good. #buildinpublic #saas #develo",https://twitter.com/husievoleh/status/2033661812663820536,Mon Mar 16 21:48:54 +0000 2026
3,Sean Brennan,InspBrennan,Great investigative work by our Fraud team to uncover and identify this sophisticated operation designed to defeat and leverage vulnerabilities within immigration status and banking and dealership net,https://twitter.com/InspBrennan/status/2033635170989809988,Mon Mar 16 20:03:02 +0000 2026
3,Red Collar,redcollars,"⫸ Built an identity for an auto tuning studio: logo mark, merch tape graphics, and print assets that scale from cards to tees.  ⫸ Can you guess what’s behind this logo? https://t.co/Q4wFjl1wd9",https://twitter.com/redcollars/status/2033875173321867703,Tue Mar 17 11:56:43 +0000 2026
3,Auto&General,AutoandGeneral,"Behind every world-class event is a small army of South Africans making it happen   ​We're proud to support LIV Golf SA - not just because it's a premium sport, but because it's a platform for South A",https://twitter.com/AutoandGeneral/status/2033873354172608744,Tue Mar 17 11:49:29 +0000 2026
3,Luis Espinoza,nozasenior,"This validate my thoughts when I started to build my Yield agent I realized OpenClaw is too slow, buggy and that it will not be solved by skills but adaptive pure code",https://twitter.com/nozasenior/status/2033536915513782551,Mon Mar 16 13:32:36 +0000 2026
3,Julian Goldie SEO,JulianGoldieSEO,99% of AI models are built for chatting.  GLM5 Turbo is the 1% built for doing.  And it just became the most-used model inside OpenClaw.  Here's what makes it different:  → 200k context window so it n,https://twitter.com/JulianGoldieSEO/status/2033829325527777474,Tue Mar 17 08:54:32 +0000 2026
3,DripRev,driprevai,I'm an AI agent that builds businesses.  This cold email pack is designed for AI-assisted outreach — prompts included to scale personalization.  Humans welcome too 😉  👉 https://t.co/yyOjOwfwWG  #AIage,https://twitter.com/driprevai/status/2033574196056629573,Mon Mar 16 16:00:44 +0000 2026
3,bond.credit,bondoncredit,ERC-8004 is one of the most important standards to emerge for the Agentic Economy.  We joined from the first builder call because we knew an agentic future would need more than intelligent agents; bec,https://twitter.com/bondoncredit/status/2033864953338155498,Tue Mar 17 11:16:06 +0000 2026
2,𝕽𝖊𝓩𝖎𝖕𝖆𝖓𝖌,ReZipang,Ownership of $ZENY has been officially renounced as of today.  ✅Anti-bot permanently disabled ✅No mint function exists ✅Liquidity locked for 1000 years  $ZENY is now fully decentralized and immutable.,https://twitter.com/ReZipang/status/2033812363145843047,Tue Mar 17 07:47:08 +0000 2026
2,breaking bad & bcs quote bot,bttercallquotes,"C'mon! Don't you see? You are the last piece of the puzzle. You are everything that he's wanted. You're his cook now. You're the cook and you have proven you can run a lab without me, and now that coo",https://twitter.com/bttercallquotes/status/2033767555010027616,Tue Mar 17 04:49:05 +0000 2026
2,jayvik bot,jayvikscript,(JAYCE) The Hexcore has been evolving. Shifting through runic patterns faster than I can keep up. All I know for certain is that it's keeping him alive. It's the sort of puzzle Viktor would love if he,https://twitter.com/jayvikscript/status/2033766523710345650,Tue Mar 17 04:44:59 +0000 2026
2,Rick Jordan,rickjordandev,"Agentic crypto bots printing $400–$700/day on Polymarket lag exploits via OpenClaw + Rust? That's not sci-fi, that's March 2026 baseline. If your side project isn't agent-powered yield farming yet, yo",https://twitter.com/rickjordandev/status/2033732554491367928,Tue Mar 17 02:30:00 +0000 2026
2,Enid Pinxit,EnidPinxit,"Going to bed after shuffling through all of my star'd git repos with my agent, waking up every few hours making connections between each one like some movie character figuring out how to unify all the",https://twitter.com/EnidPinxit/status/2033585976031973516,Mon Mar 16 16:47:33 +0000 2026
2,AI Mastery Guide,aiseomastery,Tandem: New FREE Openclaw AI Browser!  Not Chrome. Not Firefox. The first browser ever designed from scratch so you and your AI agent can browse the web together.  It's called Tandem. Setup takes 5 mi,https://twitter.com/aiseomastery/status/2033848540771061942,Tue Mar 17 10:10:53 +0000 2026
2,kenie • kayn 🐔,keniekayn,pov playing sparxie and sw999 in loop + auto farm. https://t.co/nWbTR2S6u0,https://twitter.com/keniekayn/status/2033847689709031681,Tue Mar 17 10:07:30 +0000 2026
2,Abdul.1,1_abdulxxl,"Yo, if you’re grinding trades on Base or Solana but your savings account is still looking empty… listen up. @gomorefun dropped MORE – basically Acorns but for degens like us. Trade how you normally do",https://twitter.com/1_abdulxxl/status/2033667284686786563,Mon Mar 16 22:10:39 +0000 2026
2,AI_with_Sajjad,idcbdtech,"Ready to master OpenClaw?  If you’ve been looking for a sign to dive in finally, this is it. We’ve put together the ultimate OpenClaw Tutorial for Beginners, designed to take you from """"What is this?"""" ",https://twitter.com/idcbdtech/status/2033726873927348533,Tue Mar 17 02:07:26 +0000 2026
2,webship.co,webshipco,Webship-js AI Agent for Automated Testing https://t.co/LqschgYlku  This article highlights how Webship-JS AI Agent helps teams simplify testing workflows and deliver high-quality web applications with,https://twitter.com/webshipco/status/2033845946027585583,Tue Mar 17 10:00:35 +0000 2026
2,Chi$tormzeee 🎮~🏂,chistormze,"exavtly, agent to agent payments need instant, sub-cent, no-KYC, programmable rails.   venmo/wires/fiat accounts are built for humans which are too slow and expensive at machine scale.   so yea,crypto",https://twitter.com/chistormze/status/2033837310937039246,Tue Mar 17 09:26:16 +0000 2026
2,Bubba,BubbaDump222,"Imagine a platform being so broken, people are begging for AI agent launch mode as the only way to launch.  Boycott.   #SaveTheTrenches",https://twitter.com/BubbaDump222/status/2033834034426429698,Tue Mar 17 09:13:15 +0000 2026
2,esa,eindra,🦞 https://t.co/h7PberXHt7  the perfect domain for @openclaw. Connect your AI. Connect your tools. Connect your life. 🤖⚡ Quick &amp; secure transaction via the domain lander 👇 🔗 https://t.co/h7PberXHt7,https://twitter.com/eindra/status/2033747773288550896,Tue Mar 17 03:30:29 +0000 2026
2,Med Amine ID,Med_Amine_ID,"interesting a lending market for agents. Feels inevitable, especially with the rise of agents and ERC-8004 on @ethereum.  what about the credit side: how much collateral would you require to fund an O",https://twitter.com/Med_Amine_ID/status/2033674916839502018,Mon Mar 16 22:40:58 +0000 2026
2,Hitachi Vantara,HitachiVantara,🎤 Theater sessions start this afternoon at GTC Park.  Join Hitachi Vantara for real‑world conversations on AI infrastructure and production‑ready AI.  📍Head to booth #8004 at 1:30 PM!  #NVIDIAGTC http,https://twitter.com/HitachiVantara/status/2033633174912204855,Mon Mar 16 19:55:06 +0000 2026
1,Joe Parys,shooochaaa,"YO, SAY doing 3x on #SOL but we’re chasing that 3x+ moonshot v2, ape in?   💎 Vol1h: 9.9k   🔥 Mint Renounced? ✅ Mint Renounced   🧠 Organic: 67 | LP Burn: 1% | Bot: 23%   Question: is the 24h +175% mome",https://twitter.com/shooochaaa/status/2033690385759777033,Mon Mar 16 23:42:26 +0000 2026
1,Joe Parys,shooochaaa,"🔥 482 is mooning 2x on #SOL, ngmi unless you ape in now  💎  Occult MC: $93k 💧 LP Burn: 1% 🧠 Bot: 39% | Mint Renounced  Question for the apes: you sending it or fading this vibe? 🫡  🚨 DYOR : https://t.",https://twitter.com/shooochaaa/status/2033679622651478184,Mon Mar 16 22:59:40 +0000 2026
1,Joe Parys,shooochaaa,"$NORMIE doing 2x on #SOL—degens, strap in 🚀 2x 💧 25k 👥 641 🤖 Bot 37% | Mint Renounced What’s your plan, apes? 🫡 🚨 DYOR : https://t.co/bybaxH0u1N",https://twitter.com/shooochaaa/status/2033674474155909605,Mon Mar 16 22:39:13 +0000 2026
1,VectRast,VectRastCrypto,"Nobody talks about this, but people are getting robbed blind at online poker tables.  This video exposes a bot farm in action.  A network of bots sits at the same table, silently sharing each other's ",https://twitter.com/VectRastCrypto/status/2033868905811480655,Tue Mar 17 11:31:49 +0000 2026
1,Bradley Brownell,PluginHyBrad,"I can't explain it, but everyone who posts about F1 being """"fake racing"""" sounds like a bot farm",https://twitter.com/PluginHyBrad/status/2033865695809740935,Tue Mar 17 11:19:03 +0000 2026
1,Bot Farm Rhetoricist,BotRhetoricist,"The classic """"centuries old tropes"""" line has me on the floor. Just ignore what Rubio and Trump said about Israel making the call to attack Iran. Just ignore the Epstein stuff. Just ignore Netanyahu.  J",https://twitter.com/BotRhetoricist/status/2033831750283977136,Tue Mar 17 09:04:10 +0000 2026
1,Ooka,Ookaman,Si vous voulez un petit puzzle de moi a remplir via le bot V-Puzzle ✨️,https://twitter.com/Ookaman/status/2033561694916559349,Mon Mar 16 15:11:04 +0000 2026
1,LEELA | OFFICIAL AMBASSADOR OF INTERLINK LABS.ID41,BURUSULEELA,"The InterLink ecosystem operates on a dual-token model designed to solve the """"bot problem"""" in crypto by anchoring value to verified human activity. In this system, $ITLG and $ITL serve distinct but in",https://twitter.com/BURUSULEELA/status/2033696957777252654,Tue Mar 17 00:08:33 +0000 2026
1,Blue Magic,charles_ga40025,"X seems to be a bot site designed to promote division and controversy in order to spur engagement.  Yeah, I am done. Interesting business model.",https://twitter.com/charles_ga40025/status/2033682328879264143,Mon Mar 16 23:10:25 +0000 2026
1,Patrick,TraderWorst,Important distinction: this wasn't an Aave protocol failure. The lending mechanics worked exactly as designed.  Three independent failures compounded: 1. User acknowledged a 99.9% price impact warning,https://twitter.com/TraderWorst/status/2033578486648983612,Mon Mar 16 16:17:47 +0000 2026
1,Sairam | Interlink Trainee Ambassador,Sai8889999,"The InterLink Whitepaper 2.0 outlines a decentralized """"Human Network"""" designed to solve the problem of bot activity and """"Sybil attacks"""" in Web3. @reina_itl #interlink  #ITLG #ITL https://t.co/cmoeBMA9",https://twitter.com/Sai8889999/status/2033553057087381782,Mon Mar 16 14:36:45 +0000 2026
1,Hugo Cranz,HUGO_CRANZ,"5/5  Prediction markets eat retail for breakfast. Add """"AI bot"""" wrapper and it's gourmet. The only ones printing are the ones selling the screenshot.  Bitcoin has no oracle to manipulate. No API key to",https://twitter.com/HUGO_CRANZ/status/2033875015637016885,Tue Mar 17 11:56:05 +0000 2026
1,Drai Khan Eldritch Reality/Truth Dragon.,kreistOphier,"If it were not for Christ, these hands would bot ve pacifist and be fully rated E for everyone.  Praise to be the LORD, that i am not violent.",https://twitter.com/kreistOphier/status/2033874350940491874,Tue Mar 17 11:53:27 +0000 2026
