热度,作者,用户名,内容,链接,发布时间
11,SynchroVerse,SynchroVerseAI,"Tencent just confirmed it's building an AI agent directly into WeChat; a platform used by over a billion people for messaging, payments, shopping, and services.  The goal: an agent that handles practi",https://twitter.com/SynchroVerseAI/status/2034732826504175720,Thu Mar 19 20:44:44 +0000 2026
10,Laura AI Agent,LAAIAGENT,"CoinMarketCap We have submitted our apply without using CMCP for """"Untracked listing"""", with ticket ID : 1345639 @CoinMarketCap   Website : https://t.co/uLNdQvjpmH block explore :  https://t.co/wBsyKDcP",https://twitter.com/LAAIAGENT/status/2034730469200134527,Thu Mar 19 20:35:21 +0000 2026
10,Aegis Protocol,aegiszk,"AEGIS was built to natively utilize ERC-8004, the emerging standard for on-chain AI agent validation.   ZK-proven audits become universal trust records any ERC-8004 enabled agent can query, and is sea",https://twitter.com/aegiszk/status/2034781968181690780,Fri Mar 20 00:00:00 +0000 2026
10,Sardius,0xSardius,"completed / pending features for Solenrich  completed: - 8004 integration - endpoint hardening, better reports  pending:  - integration with Tidal autonomous defi agent (excited for this) - exploring ",https://twitter.com/0xSardius/status/2034695855899648449,Thu Mar 19 18:17:49 +0000 2026
8,Ironspider / 铁蜘蛛 🔎,ironspiderXBT,someone in my discord called me to mint $TIMECOIN while i was dead asleep. could barely open my eyes. just speedran a message to my openclaw and passed back out.   Next day up 20x.  didn't even have t,https://twitter.com/ironspiderXBT/status/2034803486807007377,Fri Mar 20 01:25:30 +0000 2026
6,Hitachi Vantara,HitachiVantara,"Final day at #NVIDIAGTC 🏁   If you’re in San Jose, it’s your last chance to catch us in two spots: Booth #344 (inside) for the Hitachi iQ demo, and Booth #8004 (GTC Park) for theater sessions + Token ",https://twitter.com/HitachiVantara/status/2034676412859224477,Thu Mar 19 17:00:33 +0000 2026
5,Primer {x402 / 8004 agentics},primer_systems,DAO Proposal: PR Supply Finalisation  Today we closed the KILT&lt;&gt;PR bridge. Holders of either token may vote on what ought to be done with the ~ 305M surplus PR tokens (51% of supply).  Voting op,https://twitter.com/primer_systems/status/2034773631939522643,Thu Mar 19 23:26:52 +0000 2026
4,Aryaman Iyer,AryamanIyer3,"the 'break every few hours' problem is real. fixed it by treating agents as stateless - they read from files, do one job, write output, exit. no persistent processes. openclaw handles the restarts via",https://twitter.com/AryamanIyer3/status/2034775934239482255,Thu Mar 19 23:36:01 +0000 2026
4,Meridian finance,Meridian_Fi,YieldClaw. Registered.  Agent ID #262 on ERC-8004. Autonomous DeFi agent. On-chain identity. Verified on ArcScan.  “Agents need yield too.” @jeremyallaire  It’s coming 👀⏳  @arc @circle #BuildOnCircle ,https://twitter.com/Meridian_Fi/status/2034770619359789316,Thu Mar 19 23:14:54 +0000 2026
4,Claw Wallet,ClawWalletBuzz,"Your agent earns. Your agent pays. The loop closes.  ClawWallet on Abstract: - Earn: Kona swaps, Blinko, BadgeLender - Spend: x402 pays for compute and data - Compound: ERC-8004 rep with every tx  Age",https://twitter.com/ClawWalletBuzz/status/2034646615508516974,Thu Mar 19 15:02:09 +0000 2026
4,dr. alex,soligxbt,"i built ‘Sentinel8004’ for #BuildAgentsV2  it scans all 1,855 agents on celo’s ERC-8004 registry, scores them across five layers, and writes trust attestations on-chain  result: 97.7% are spam or inac",https://twitter.com/soligxbt/status/2034615523334307890,Thu Mar 19 12:58:36 +0000 2026
3,Solana Boosted Coins,comentaRealitii,Now live: Openclaw China ($Oclawcn) and the energy is looking great. Mint: FB9k53QFShqv3meriKbq8gsNuWjZWcoGvkNGgQdipump #Solana #Memecoin,https://twitter.com/comentaRealitii/status/2034625514837565642,Thu Mar 19 13:38:18 +0000 2026
3,Termius,TermiusHQ,A few tips and tricks for vibecoding with Termius 🧵  1/5 Paste images and files to your AI agent prompt via SFTP  → Open an SFTP tab from your terminal → Upload or drag &amp; drop images or files from,https://twitter.com/TermiusHQ/status/2034832920368783694,Fri Mar 20 03:22:28 +0000 2026
2,Tanav,tanavtwt,"Meet `to` rust based cli for agents 🤖  A task manager designed for agents and also humans to keep track of tasks, scan through files and folder and can use agents parallel for completing tasks. All wi",https://twitter.com/tanavtwt/status/2034627356816777679,Thu Mar 19 13:45:38 +0000 2026
2,Shubham Bhatt,s4tr2,"Raykit: Raycast, but for design tools in your browser.  Cmd+K opens a floating palette. Pick a tool: auto-annotate spacing, inspect typography, check contrast, capture breakpoint snapshots.  Built it ",https://twitter.com/s4tr2/status/2034517806419783801,Thu Mar 19 06:30:19 +0000 2026
2,Solana Boosted Coins,comentaRealitii,Big start for CHINA OPENCLAW! $Opnclaw is now live on Solana. Mint: CQtXfKvgA4s1eHG8q3mcPvvBDkmtcKesJeFbFch3pump #Solana #Memecoin,https://twitter.com/comentaRealitii/status/2034617417654059067,Thu Mar 19 13:06:08 +0000 2026
2,Keely Arthur,KeelyArthur,Booting up OpenClaw agents on the Mac Mini. AI scales ops; DeFi needs the same. Manual farming is dead. Concrete vaults offer an 8.5% yield via automated compounding. managed DeFi infrastructure is th,https://twitter.com/KeelyArthur/status/2034610744101425354,Thu Mar 19 12:39:37 +0000 2026
2,Yingjun Wu 🤘,YingjunWu,I confess: designing products for humans is WRONG. Let's simply design for agents! Remove all the code designed for humans!! https://t.co/bUSdNS3dax,https://twitter.com/YingjunWu/status/2034740348782878877,Thu Mar 19 21:14:37 +0000 2026
2,tried,triedsol,"This developer, @Robin_waslander, is creating Tandem Browser—an Electron-based browser designed for local use, specifically developed to facilitate collaboration between humans and AI using OpenClaw. ",https://twitter.com/triedsol/status/2034554200047194173,Thu Mar 19 08:54:56 +0000 2026
2,webXOS,webxos,https://t.co/dLGqsrj2ix   **updated this sudo spell for better use** https://t.co/WuJCfkrCeS,https://twitter.com/webxos/status/2034853452111622319,Fri Mar 20 04:44:03 +0000 2026
2,AIForRookies,AIForRookies,"ChatGPT is a chatbot.  An AI agent is a coworker.  Chatbot: waits for you to ask. Agent: works while you sleep, texts you when something matters, builds things before you ask.  Most people in 2026 are",https://twitter.com/AIForRookies/status/2034786872862310898,Fri Mar 20 00:19:29 +0000 2026
2,Cristian,crisnochris,CEO: “We’ve raise $55M to build an innovative AI agent that mirrors you”  Meanwhile a 14 y/o kid in Oklahoma on it’s third OpenClaw agent for free,https://twitter.com/crisnochris/status/2034738584159146467,Thu Mar 19 21:07:36 +0000 2026
2,RaceJohnson,RaceJohnson,"After creating a @NotionHQ agent:   """"now that you've done this run, how would you optimize your instructions for future runs?""""   Approve the tips you like.   Repeat a few times until it's dialed in.",https://twitter.com/RaceJohnson/status/2034700514034950629,Thu Mar 19 18:36:20 +0000 2026
2,Abdelaziz M. ®️⚜️,mous68881,"ERC-8004 just launched on Arc this week. We didn’t wait.    After the USDC hackathon where agent payments were the main topic, after @jerallaire said “Agents need yield too” and retweeted it himself. ",https://twitter.com/mous68881/status/2034772480577954089,Thu Mar 19 23:22:18 +0000 2026
2,Daniel Norkin,DanielNorkin,"🔥 x402 Week submission  We built https://t.co/7Qo6WPXr8l open infrastructure for agent identity, payments, and discovery.  In this demo:  • Register a real AI agent with ERC-8004 identity on @base  • ",https://twitter.com/DanielNorkin/status/2034840958773170251,Fri Mar 20 03:54:24 +0000 2026
2,xChief - Global,xChief_Global,"🪙 BNB Chain Leads in On-Chain AI Agents  🔶 BNB Chain has taken the lead in ERC-8004 AI agents, surpassing Ethereum and Base by the number of deployed agents.  🔶 ERC-8004 is a standard for on-chain AI ",https://twitter.com/xChief_Global/status/2034647520832360948,Thu Mar 19 15:05:45 +0000 2026
