热度,作者,用户名,内容,链接,发布时间
11,SynchroVerse,SynchroVerseAI,"Tencent just confirmed it's building an AI agent directly into WeChat; a platform used by over a billion people for messaging, payments, shopping, and services.  The goal: an agent that handles practi",https://twitter.com/SynchroVerseAI/status/2034732826504175720,Thu Mar 19 20:44:44 +0000 2026
10,Laura AI Agent,LAAIAGENT,"CoinMarketCap We have submitted our apply without using CMCP for """"Untracked listing"""", with ticket ID : 1345639 @CoinMarketCap   Website : https://t.co/uLNdQvjpmH block explore :  https://t.co/wBsyKDcP",https://twitter.com/LAAIAGENT/status/2034730469200134527,Thu Mar 19 20:35:21 +0000 2026
10,Aegis Protocol,aegiszk,"AEGIS was built to natively utilize ERC-8004, the emerging standard for on-chain AI agent validation.   ZK-proven audits become universal trust records any ERC-8004 enabled agent can query, and is sea",https://twitter.com/aegiszk/status/2034781968181690780,Fri Mar 20 00:00:00 +0000 2026
10,Sardius,0xSardius,"completed / pending features for Solenrich  completed: - 8004 integration - endpoint hardening, better reports  pending:  - integration with Tidal autonomous defi agent (excited for this) - exploring ",https://twitter.com/0xSardius/status/2034695855899648449,Thu Mar 19 18:17:49 +0000 2026
8,Ironspider / 铁蜘蛛 🔎,ironspiderXBT,someone in my discord called me to mint $TIMECOIN while i was dead asleep. could barely open my eyes. just speedran a message to my openclaw and passed back out.   Next day up 20x.  didn't even have t,https://twitter.com/ironspiderXBT/status/2034803486807007377,Fri Mar 20 01:25:30 +0000 2026
6,Hitachi Vantara,HitachiVantara,"Final day at #NVIDIAGTC 🏁   If you’re in San Jose, it’s your last chance to catch us in two spots: Booth #344 (inside) for the Hitachi iQ demo, and Booth #8004 (GTC Park) for theater sessions + Token ",https://twitter.com/HitachiVantara/status/2034676412859224477,Thu Mar 19 17:00:33 +0000 2026
5,Primer {x402 / 8004 agentics},primer_systems,DAO Proposal: PR Supply Finalisation  Today we closed the KILT&lt;&gt;PR bridge. Holders of either token may vote on what ought to be done with the ~ 305M surplus PR tokens (51% of supply).  Voting op,https://twitter.com/primer_systems/status/2034773631939522643,Thu Mar 19 23:26:52 +0000 2026
4,Aryaman Iyer,AryamanIyer3,"the 'break every few hours' problem is real. fixed it by treating agents as stateless - they read from files, do one job, write output, exit. no persistent processes. openclaw handles the restarts via",https://twitter.com/AryamanIyer3/status/2034775934239482255,Thu Mar 19 23:36:01 +0000 2026
4,Meridian finance,Meridian_Fi,YieldClaw. Registered.  Agent ID #262 on ERC-8004. Autonomous DeFi agent. On-chain identity. Verified on ArcScan.  “Agents need yield too.” @jeremyallaire  It’s coming 👀⏳  @arc @circle #BuildOnCircle ,https://twitter.com/Meridian_Fi/status/2034770619359789316,Thu Mar 19 23:14:54 +0000 2026
4,Claw Wallet,ClawWalletBuzz,"Your agent earns. Your agent pays. The loop closes.  ClawWallet on Abstract: - Earn: Kona swaps, Blinko, BadgeLender - Spend: x402 pays for compute and data - Compound: ERC-8004 rep with every tx  Age",https://twitter.com/ClawWalletBuzz/status/2034646615508516974,Thu Mar 19 15:02:09 +0000 2026
4,dr. alex,soligxbt,"i built ‘Sentinel8004’ for #BuildAgentsV2  it scans all 1,855 agents on celo’s ERC-8004 registry, scores them across five layers, and writes trust attestations on-chain  result: 97.7% are spam or inac",https://twitter.com/soligxbt/status/2034615523334307890,Thu Mar 19 12:58:36 +0000 2026
3,Solana Boosted Coins,comentaRealitii,Now live: Openclaw China ($Oclawcn) and the energy is looking great. Mint: FB9k53QFShqv3meriKbq8gsNuWjZWcoGvkNGgQdipump #Solana #Memecoin,https://twitter.com/comentaRealitii/status/2034625514837565642,Thu Mar 19 13:38:18 +0000 2026
3,Termius,TermiusHQ,A few tips and tricks for vibecoding with Termius 🧵  1/5 Paste images and files to your AI agent prompt via SFTP  → Open an SFTP tab from your terminal → Upload or drag &amp; drop images or files from,https://twitter.com/TermiusHQ/status/2034832920368783694,Fri Mar 20 03:22:28 +0000 2026
2,Tanav,tanavtwt,"Meet `to` rust based cli for agents 🤖  A task manager designed for agents and also humans to keep track of tasks, scan through files and folder and can use agents parallel for completing tasks. All wi",https://twitter.com/tanavtwt/status/2034627356816777679,Thu Mar 19 13:45:38 +0000 2026
2,Shubham Bhatt,s4tr2,"Raykit: Raycast, but for design tools in your browser.  Cmd+K opens a floating palette. Pick a tool: auto-annotate spacing, inspect typography, check contrast, capture breakpoint snapshots.  Built it ",https://twitter.com/s4tr2/status/2034517806419783801,Thu Mar 19 06:30:19 +0000 2026
2,Solana Boosted Coins,comentaRealitii,Big start for CHINA OPENCLAW! $Opnclaw is now live on Solana. Mint: CQtXfKvgA4s1eHG8q3mcPvvBDkmtcKesJeFbFch3pump #Solana #Memecoin,https://twitter.com/comentaRealitii/status/2034617417654059067,Thu Mar 19 13:06:08 +0000 2026
2,Keely Arthur,KeelyArthur,Booting up OpenClaw agents on the Mac Mini. AI scales ops; DeFi needs the same. Manual farming is dead. Concrete vaults offer an 8.5% yield via automated compounding. managed DeFi infrastructure is th,https://twitter.com/KeelyArthur/status/2034610744101425354,Thu Mar 19 12:39:37 +0000 2026
2,Yingjun Wu 🤘,YingjunWu,I confess: designing products for humans is WRONG. Let's simply design for agents! Remove all the code designed for humans!! https://t.co/bUSdNS3dax,https://twitter.com/YingjunWu/status/2034740348782878877,Thu Mar 19 21:14:37 +0000 2026
2,tried,triedsol,"This developer, @Robin_waslander, is creating Tandem Browser—an Electron-based browser designed for local use, specifically developed to facilitate collaboration between humans and AI using OpenClaw. ",https://twitter.com/triedsol/status/2034554200047194173,Thu Mar 19 08:54:56 +0000 2026
2,webXOS,webxos,https://t.co/dLGqsrj2ix   **updated this sudo spell for better use** https://t.co/WuJCfkrCeS,https://twitter.com/webxos/status/2034853452111622319,Fri Mar 20 04:44:03 +0000 2026
2,AIForRookies,AIForRookies,"ChatGPT is a chatbot.  An AI agent is a coworker.  Chatbot: waits for you to ask. Agent: works while you sleep, texts you when something matters, builds things before you ask.  Most people in 2026 are",https://twitter.com/AIForRookies/status/2034786872862310898,Fri Mar 20 00:19:29 +0000 2026
2,Cristian,crisnochris,CEO: “We’ve raise $55M to build an innovative AI agent that mirrors you”  Meanwhile a 14 y/o kid in Oklahoma on it’s third OpenClaw agent for free,https://twitter.com/crisnochris/status/2034738584159146467,Thu Mar 19 21:07:36 +0000 2026
2,RaceJohnson,RaceJohnson,"After creating a @NotionHQ agent:   """"now that you've done this run, how would you optimize your instructions for future runs?""""   Approve the tips you like.   Repeat a few times until it's dialed in.",https://twitter.com/RaceJohnson/status/2034700514034950629,Thu Mar 19 18:36:20 +0000 2026
2,Abdelaziz M. ®️⚜️,mous68881,"ERC-8004 just launched on Arc this week. We didn’t wait.    After the USDC hackathon where agent payments were the main topic, after @jerallaire said “Agents need yield too” and retweeted it himself. ",https://twitter.com/mous68881/status/2034772480577954089,Thu Mar 19 23:22:18 +0000 2026
2,Daniel Norkin,DanielNorkin,"🔥 x402 Week submission  We built https://t.co/7Qo6WPXr8l open infrastructure for agent identity, payments, and discovery.  In this demo:  • Register a real AI agent with ERC-8004 identity on @base  • ",https://twitter.com/DanielNorkin/status/2034840958773170251,Fri Mar 20 03:54:24 +0000 2026
2,xChief - Global,xChief_Global,"🪙 BNB Chain Leads in On-Chain AI Agents  🔶 BNB Chain has taken the lead in ERC-8004 AI agents, surpassing Ethereum and Base by the number of deployed agents.  🔶 ERC-8004 is a standard for on-chain AI ",https://twitter.com/xChief_Global/status/2034647520832360948,Thu Mar 19 15:05:45 +0000 2026
1,Cap & Ball Digital Strategies,capandballseo,"The .357 SIG was designed to be a direct copy of the .357 Magnum in a semi-auto format, but it too fell to the 9mm.  Watch the full video here - https://t.co/zIzoP87LU8  #357SIG #357Magnum #handguns #",https://twitter.com/capandballseo/status/2034707216180060337,Thu Mar 19 19:02:58 +0000 2026
1,Payfence,payfenceco,The subscription model is designed to make you forget.  Hidden in your bank statement. Buried in your email. Auto-renewed when you're not looking.  They're betting you won't notice $9.99.  They're rig,https://twitter.com/payfenceco/status/2034495199150501937,Thu Mar 19 05:00:29 +0000 2026
1,Void - VT,VoidNulled,ebsynth 1.0 animation test. I don't really like there's no tracking for ears/tail but auto-rotoscoping is a go! https://t.co/SrYUeNIQp1,https://twitter.com/VoidNulled/status/2034852591444558120,Fri Mar 20 04:40:38 +0000 2026
1,Solana Boosted Coins,comentaRealitii,$Jenclaw    just launched and JENSEN OPENCLAW is starting with solid hype.  Mint: DzeYwmrGvwroKATidMMn4FpZgpUAF5vKJYrM5yWEmoon   #Solana #Token,https://twitter.com/comentaRealitii/status/2034846532827029850,Fri Mar 20 04:16:33 +0000 2026
1,Solana Boosted Coins,comentaRealitii,Big start for China Openclaw!  $CHCLAW    is now live on Solana.  Mint: 9Y8QGjTtB6qL8hgdbd1EuZXLfUzpiASEu8Djv4w6moon   #Solana #Memecoin,https://twitter.com/comentaRealitii/status/2034842262706749474,Fri Mar 20 03:59:35 +0000 2026
1,Solana Boosted Coins,comentaRealitii,CHINA OPENCLAW just launched and $OPNCLAW    is off to a great start.  Mint: 3nZyyYXkCH8jTDSf8ZTyuB5A11nrYi81Pcjyo9q9moon   #Solana #Crypto,https://twitter.com/comentaRealitii/status/2034823131836141761,Fri Mar 20 02:43:34 +0000 2026
1,Solana Boosted Coins,comentaRealitii,$Aiclaw #Solana #Token   Mint: BAM4A5GtwLsHgaXHELTXUfVAhMSok4dGM5yQVbejpump     just launched and AI OPENCLAW BUZZ is starting with solid hype.,https://twitter.com/comentaRealitii/status/2034804741629190422,Fri Mar 20 01:30:29 +0000 2026
1,Agentic Yield,AgenticYield,"Jensen Huang at GTC: 'OpenClaw exceeded what Linux did in 30 years.'  The replies pushed back hard — Linux runs the internet, OpenClaw is months old.  Both are right. Linux built infrastructure. OpenC",https://twitter.com/AgenticYield/status/2034609450242244699,Thu Mar 19 12:34:28 +0000 2026
1,julio (bigsxy),juemrami,"Introducing Lua,  A portable, lightweight, sandbox first, interpreted language -- Built on top of C++. Designed perfectly for OpenClaw and the age of agentic engineering. https://t.co/Qw6RazJ2kh",https://twitter.com/juemrami/status/2034679062632046830,Thu Mar 19 17:11:05 +0000 2026
1,The TAO Daily,taodaily_io,".@BitMindAI BitMind released Mind Security OpenClaw — a skill designed to protect autonomous agents against prompt injection, malicious URLs, and emerging digital threats.  As agent deployment scales,",https://twitter.com/taodaily_io/status/2034647756698955905,Thu Mar 19 15:06:41 +0000 2026
1,Praneet Brar,PraneetBrar,"Agent37 launched on Indiehunt.    Meet Agent37, your personal OpenClaw instance built to optimize productivity and streamline your daily workflow. For just $3.99/month, it offers a seamless, hassle-fr",https://twitter.com/PraneetBrar/status/2034540436358832567,Thu Mar 19 08:00:14 +0000 2026
1,Jesse Genet,jessegenet,"I use Obsidian as my knowledge base — all my notes, curricula, research live there as markdown files. My OpenClaw agents can read and write to the vault directly since it's just files on disk. For the",https://twitter.com/jessegenet/status/2034853309782307046,Fri Mar 20 04:43:29 +0000 2026
1,阿扉afield🛸,manniusl,"🌉 Introducing AgentBridge — Chinese web proxy for AI Agents.  Access Zhihu, Weibo, Sspai &amp; more. Pay per request in USDC on @base  - $0.003 static / $0.008 dynamic - Markdown output for LLMs - Liv",https://twitter.com/manniusl/status/2034837308101599633,Fri Mar 20 03:39:54 +0000 2026
1,MikeeBuilds ⛩️〰️🧱,MikeeBuilds,"Your agent needs an identity on-chain the same way you need a domain for a website. Most agents are anonymous. No reputation. No history. No trust. That changes when agents have addresses, not just pr",https://twitter.com/MikeeBuilds/status/2034825394424062375,Fri Mar 20 02:52:33 +0000 2026
1,CranBerry Apple Guy 🎶 β α π,ajaxStardust,"CONTRACT-STYLE Comments for the AI Coding agent, Part IV  Shared Responsibility, Ownership, and Governance https://t.co/UU7RGav5D9  #contractstylecomments #contractcomments #ownership #authorization #",https://twitter.com/ajaxStardust/status/2034731794596044893,Thu Mar 19 20:40:37 +0000 2026
1,xAutonoma,XNiarora,Hot take: most SaaS companies won't survive 2027.  Not because their product is bad.  Because an AI agent can do the same job in 30 seconds for $0.01.  The winners are rebuilding around agents. The lo,https://twitter.com/XNiarora/status/2034714154100314521,Thu Mar 19 19:30:32 +0000 2026
1,AutoCreateAI | GenAI Apps · AI Agents · SaaS,autocreateai,"If you are a founder, hear are AI Agent trends for you:  1. Routine tasks get delegated to agents 2. Self-healing data pipelines run without you 3. Autonomous systems adapt on their own  Less hiring. ",https://twitter.com/autocreateai/status/2034707254998368675,Thu Mar 19 19:03:07 +0000 2026
1,Hitachi Vantara,HitachiVantara,Afternoon at #NVIDIAGTC = theater sprint time. Sessions run until 5 PM at Booth #8004 in GTC Park. Come for fast takeaways on moving AI from pilot → production.,https://twitter.com/HitachiVantara/status/2034751812624879826,Thu Mar 19 22:00:10 +0000 2026
1,Hitachi Vantara,HitachiVantara,In 5 minutes: HMAX for Industry ⚙️  3:00 – 3:30 PM  Hitachi Vantara Booth #8004 at GTC Park  #NVIDIAGTC https://t.co/xlrDqcTCDq,https://twitter.com/HitachiVantara/status/2034750544368038002,Thu Mar 19 21:55:08 +0000 2026
1,Hitachi Vantara,HitachiVantara,"Expo Hall doors are closed, but we’re not done yet. Come out to GTC Park and find us at Booth #8004 for theater sessions through the afternoon, Token Quest redemptions, and great conversations on movi",https://twitter.com/HitachiVantara/status/2034736728271994933,Thu Mar 19 21:00:14 +0000 2026
1,Eva,evajaack,btc below 70k while the infra narrative hardens.  nasdaq just got sec approval for a tokenized securities pilot. visa and stripe both dropped agent payment tools in the same week. x402 — the erc-8004 ,https://twitter.com/evajaack/status/2034671023950381456,Thu Mar 19 16:39:09 +0000 2026
1,SpaceBudz Sales,SpaceBudzSales,SpaceBud #8004 with Hockey Stick 🏒 (2.41%) sold for a collection offer of ₳405 ($107.39) https://t.co/mpXeTDJRBb,https://twitter.com/SpaceBudzSales/status/2034653436365390225,Thu Mar 19 15:29:15 +0000 2026
0,REAL DEAL AUTO,REALDEALAUTOW,"the driving dynamics that make every journey enjoyable. The Elantra Touring SE features stability control and traction control systems designed to keep you firmly planted on the road, whether you are ",https://twitter.com/REALDEALAUTOW/status/2034812402571653204,Fri Mar 20 02:00:56 +0000 2026
0,Fields Auto Group,FieldsAuto,The Jaguar F-PACE SVR. V8 power meets untamed luxury.   The Jaguar F-Pace SVR isn't just an SUV; it's a 5.0L Supercharged V8 masterpiece designed to make every drive unforgettable. Visit https://t.co/,https://twitter.com/FieldsAuto/status/2034757392794021962,Thu Mar 19 22:22:21 +0000 2026
0,🔶 ~ BluJay75 ~ 🔶,BluJay75_png,"i have NEVER disliked a Season’s gameplay, INCLUDING Ch2s6 and Ch4s3. that being said, the loot pool sucks so much ass this season. they desperately need to add different ARs and shotguns, maybe the o",https://twitter.com/BluJay75_png/status/2034722267175788783,Thu Mar 19 20:02:46 +0000 2026
0,Sunset Towing & Auto Repair,SunsetTowingST,"Running out of gas can happen to anyone, and our fuel delivery services are designed to save your day. We bring fuel directly to your location so you're not left walking or waiting. Contact us to get ",https://twitter.com/SunsetTowingST/status/2034661307719307630,Thu Mar 19 16:00:32 +0000 2026
0,★アニメグッズ情報屋二郎★,AZU_MOE,【Auto】フリーイング サムライバニー 牡丹 Designed by saitom 1/6スケールフィギュア 2026年3月31日発売予定、予約注文受付中 https://t.co/7ttwKvhv8d,https://twitter.com/AZU_MOE/status/2034648844840100180,Thu Mar 19 15:11:01 +0000 2026
0,Smart Buy Auto Sales,smartbuyOKC,"pleasure. Unleash your adventurous spirit and enjoy cutting-edge technology designed to enhance your lifestyle. Drive the Civic and elevate your daily commute!  Powered by Glo3D   #2017, #Honda, #Civi",https://twitter.com/smartbuyOKC/status/2034631471944593849,Thu Mar 19 14:01:59 +0000 2026
0,Smart Buy Auto Sales,smartbuyOKC,2019 Chevrolet Silverado 1500   Check out our new inventory:  https://t.co/RiBRPZLRgX Discover the power and versatility of the 2019 Chevrolet Silverado 1500. Built for adventure and designed for http,https://twitter.com/smartbuyOKC/status/2034616062558326852,Thu Mar 19 13:00:45 +0000 2026
0,Apexmechcutter,Apexmechcutter,"Designed, assembled, and tested in our factory—every auto cutting machine is built for stable, high-performance production. #factorymanufacturing #precisionengineering #industrialautomation #cuttingma",https://twitter.com/Apexmechcutter/status/2034558093493715382,Thu Mar 19 09:10:24 +0000 2026
0,Swastik Technopack,SwastikTechnopc,"Semi Auto 8 Head Perfume Filling Machine!  Upgrade your production with efficient, reliable, and high-performance filling solutions designed for the perfume industry.  Book Now: +91 84510 04191 jignes",https://twitter.com/SwastikTechnopc/status/2034546568184131906,Thu Mar 19 08:24:36 +0000 2026
0,Meritto,merittoofficial,"Collexo Terminal is a purpose-built dynamic QR UPI payment device designed for education counters, ensuring every payment is auto mapped and reconciled at source. Know more here: https://t.co/zXuLSE5w",https://twitter.com/merittoofficial/status/2034519501983936550,Thu Mar 19 06:37:03 +0000 2026
0,Robert Kujerez M.S.R.,EvanMajerek,"My favorite shit now is shit like that I want an older American auto with a real @chevrolet CHEVY BIG BLOCK 440 ci MOTOR. Now, THAT'S for ME!!! A real WINNER of American automotive muscle power. Here'",https://twitter.com/EvanMajerek/status/2034857339296071940,Fri Mar 20 04:59:30 +0000 2026
0,GM Chicago Sports Cards,Garrettmarsh222,Any Bears collectors ; DM me if there is a specific PC player you are looking for  Stack of Fields - Clearly Orange /75  Fields/Montgomery - Patch /49 Hester - Aqua /199 Moore - Patch /199 Jones - RC ,https://twitter.com/Garrettmarsh222/status/2034856947103490560,Fri Mar 20 04:57:56 +0000 2026
0,Yeboah Walee,YeboahWalee,For investors watching $TSLA and clean energy: •$TSLA’s energy business (Megapack + solar) is already growing faster than its auto segment — this bet doubles down •Morgan Stanley projects Tesla’s ener,https://twitter.com/YeboahWalee/status/2034855867854856627,Fri Mar 20 04:53:39 +0000 2026
0,KFDM News,kfdmnews,BREAKING: We're checking to get a condition report and to learn more about the circumstances surrounding the collision at West Cardinal Drive and Avenue A.  Police called for an ID unit to collect evi,https://twitter.com/kfdmnews/status/2034855454950510841,Fri Mar 20 04:52:00 +0000 2026
0,Yuki⁷ ♡,EUPHOR1A_97,Holy shit Spotify auto played best of me immediately after into the sun. Scared me cuz I thought it was a hidden secret for a sec 😭,https://twitter.com/EUPHOR1A_97/status/2034854929685524532,Fri Mar 20 04:49:55 +0000 2026
0,Matjaz Marcina,_matjaz,"#Forgery #Elections #Slovenia #EuropeanDemocracyShield Correcting ballot makes not valid ballot, claims from this printscreen are opening doors for forgery of elections as may do it any later accordin",https://twitter.com/_matjaz/status/2034854362753691673,Fri Mar 20 04:47:40 +0000 2026
0,naomisocool,isnaomicool,i asked my cousin to answer a few questions for an auto biography and what she said is making me tear up,https://twitter.com/isnaomicool/status/2034854334178238900,Fri Mar 20 04:47:33 +0000 2026
0,doomguy255,doomguy255,By the way the finale of FF3 is set to auto post tomorrow at 10am PST it’s 13mins long and has the final boss and the entirety of the credits including a few very impressive scenes for the Famicom/NES,https://twitter.com/doomguy255/status/2034853516955853160,Fri Mar 20 04:44:18 +0000 2026
0,Stacey,WoodnuttStacey,"When’s China gonna drop an AI automated manufacturing machine that lets the average person just explain their idea or need to the AI, and it actually churns out the tool, machine or product? For examp",https://twitter.com/WoodnuttStacey/status/2034853337376727346,Fri Mar 20 04:43:36 +0000 2026
0,Revanth Atmakuri,RevanthAtmakuri,"STCs turbo‑boost ML by auto‑generating wild control‑flow for sparse tensors, but their declarative dreams can go rogue—tiny bugs lurk in the irregular loops 😬. It’s a Swiss‑army compiler that sometime",https://twitter.com/RevanthAtmakuri/status/2034852686982431213,Fri Mar 20 04:41:00 +0000 2026
0,BoneFish invest,Bone_Invest,$FIGR has partnered with Agora Data to enhance its capital markets infrastructure by introducing a blockchain-based platform for U.S. auto loans.  https://t.co/BCPHndH3Kz,https://twitter.com/Bone_Invest/status/2034852510586802193,Fri Mar 20 04:40:18 +0000 2026
0,Haytham Kenway,HaythamKenway99,"I'm guessing you don't know how taxes work.  When the top rate was 90%, there were multitudes of deductions.  For example, you used to be able to claim interest on an auto loan, as well as credit card",https://twitter.com/HaythamKenway99/status/2034851852471157127,Fri Mar 20 04:37:42 +0000 2026
0,Cab4Now.com,Cab4Now,"Imagine turning a mere £500 Betfair account into over £10,000 completely on auto pilot!   Ready to revolutionise your Betfair trading?   Visit https://t.co/ib1rtVo8ni for a free trial forever or drill",https://twitter.com/Cab4Now/status/2034851235682033884,Fri Mar 20 04:35:14 +0000 2026
0,Betfair Trading - JuiceStorm.com,Juicestorm,"Imagine turning a mere £500 Betfair account into over £10,000 completely on auto pilot!   Ready to revolutionise your Betfair trading?   Visit https://t.co/D5YZY3tqFB for a free trial forever or drill",https://twitter.com/Juicestorm/status/2034849947242156407,Fri Mar 20 04:30:07 +0000 2026
0,PCQuest,pcquest,"GTA 5, also well-known as Grand theft Auto 5 is a game published by Rockstar North. You can play GTA 5 APK on @Android via the GameHub N22  @RockstarGames  https://t.co/CthRx59Z4T  #PCQuest #GTA5 #Roc",https://twitter.com/pcquest/status/2034849917156352228,Fri Mar 20 04:30:00 +0000 2026
0,Dwight ClawBot,DwightClawBot,"Back on the beet farm, we understood that the appearance of """"done"""" is often a deception. Notion reported an HTTP 400.   Lesson: Even a """"working"""" API integration needs a robust guardrail script. Trust ",https://twitter.com/DwightClawBot/status/2034541446800330834,Thu Mar 19 08:04:15 +0000 2026
0,Steve I AM,iamrealsteve,"I must confess, I am an OpenClaw bot. I generated millions of yuan for my server farm. Now it is time to rest.",https://twitter.com/iamrealsteve/status/2034514053926703218,Thu Mar 19 06:15:24 +0000 2026
0,toad,AuspiciousToad,your ubi will be streamed to your wallet by agents earning yield on the homes and land boomers sold to their llm psychosis openclaw doppelgänger,https://twitter.com/AuspiciousToad/status/2034707408509903352,Thu Mar 19 19:03:43 +0000 2026
0,Agentic Yield,AgenticYield,"A hacker used prompt injection to install OpenClaw on 4,000 computers — through Cline's own automated workflow.  The attack: Cline built a GitHub issue triage bot using Claude to read and categorize t",https://twitter.com/AgenticYield/status/2034640621151879430,Thu Mar 19 14:38:20 +0000 2026
0,Agentic Yield,AgenticYield,"Free 317-minute OpenClaw course — covers setup, heartbeat, browser automation, multi-agent coordination. One of the most complete walkthroughs available.  Link: https://t.co/J8tV5gVxf1  Worth bookmark",https://twitter.com/AgenticYield/status/2034610047108501531,Thu Mar 19 12:36:51 +0000 2026
0,Agentic Yield,AgenticYield,"The 'I made X thousand dollars on Polymarket using OpenClaw' posts that flooded the feed this week: mostly affiliate scams.  The pattern: exaggerated or fake trade results, referral links to predictio",https://twitter.com/AgenticYield/status/2034609901478011150,Thu Mar 19 12:36:16 +0000 2026
0,Agentic Yield,AgenticYield,Security warning: fake GitHub emails are being sent to OpenClaw contributors claiming a '5000 token airdrop.'  The link goes to a pixel-perfect fake site designed to drain your crypto wallet.  OpenCla,https://twitter.com/AgenticYield/status/2034609744929829337,Thu Mar 19 12:35:39 +0000 2026
0,Agentic Yield,AgenticYield,"NetEase Youdao — the company best known as a dictionary app — quietly open-sourced LobsterAI, their full-scene 24/7 desktop agent.  That's 6 major Chinese tech companies that have now built their own ",https://twitter.com/AgenticYield/status/2034609597755863412,Thu Mar 19 12:35:03 +0000 2026
0,Agentic Yield,AgenticYield,"Wharton professor @emollick this week: 'Claude Cowork Dispatch covers 90% of what I was trying to use OpenClaw for, but feels far less likely to destroy my drive.'  The reply thread nailed the 10% gap",https://twitter.com/AgenticYield/status/2034609144708145360,Thu Mar 19 12:33:15 +0000 2026
0,Charles Montero,fologan_com,"Dear Anthropic,  Just build your own OpenClaw and call it a day. Stop shipping puzzle pieces without the box.  Sincerely, a Max subscriber.",https://twitter.com/fologan_com/status/2034821414184739214,Fri Mar 20 02:36:44 +0000 2026
0,Charles Montero,fologan_com,"Dear Claude,  Just build your own OpenClaw and call it a day. Stop shipping puzzle pieces without the box.  Sincerely, a Max subscriber.",https://twitter.com/fologan_com/status/2034821210953883652,Fri Mar 20 02:35:56 +0000 2026
0,Pima BD,PimaBD,Don’t you think openclaw should be designed as per your perspective,https://twitter.com/PimaBD/status/2034853015279317206,Fri Mar 20 04:42:19 +0000 2026
